yr,r,g,units,value
1997,dc,sec,billions of us dollars (USD),1.4304
1997,dc,sle,billions of us dollars (USD),1.496
1997,dc,slg,billions of us dollars (USD),1.496
1997,dc,smn,billions of us dollars (USD),0.9697
1997,dc,soc,billions of us dollars (USD),2.9538
1997,dc,tex,billions of us dollars (USD),0.753
1997,dc,trk,billions of us dollars (USD),0.5815
1997,dc,trn,billions of us dollars (USD),0.5815
1997,dc,tsv,billions of us dollars (USD),3.7387
1997,dc,use,billions of us dollars (USD),1.496
1997,dc,uti,billions of us dollars (USD),2.6156
1997,dc,wht,billions of us dollars (USD),0.2741
1997,dc,wpd,billions of us dollars (USD),0.3125
1997,dc,wrh,billions of us dollars (USD),3.7387
1997,dc,wst,billions of us dollars (USD),2.6156
1997,dc,wtt,billions of us dollars (USD),0.5815
1997,de,adm,billions of us dollars (USD),1.426
1997,de,agr,billions of us dollars (USD),1.5736
1997,de,air,billions of us dollars (USD),0.5494
1997,de,alt,billions of us dollars (USD),0.7189
1997,de,amb,billions of us dollars (USD),2.2908
1997,de,amd,billions of us dollars (USD),0.6051
1997,de,art,billions of us dollars (USD),0.6051
1997,de,bnk,billions of us dollars (USD),0.9528
1997,de,brd,billions of us dollars (USD),1.426
1997,de,cep,billions of us dollars (USD),0.6978
1997,de,che,billions of us dollars (USD),0.342
1997,de,com,billions of us dollars (USD),1.426
1997,de,con,billions of us dollars (USD),0.342
1997,de,dat,billions of us dollars (USD),1.426
1997,de,edu,billions of us dollars (USD),9.8589
1997,de,eec,billions of us dollars (USD),0.6978
1997,de,fbp,billions of us dollars (USD),1.5736
1997,de,fbt,billions of us dollars (USD),1.5736
1997,de,fdd,billions of us dollars (USD),1.623
1997,de,fen,billions of us dollars (USD),1.623
1997,de,fin,billions of us dollars (USD),0.9528
1997,de,fmt,billions of us dollars (USD),0.342
1997,de,fnd,billions of us dollars (USD),1.623
1997,de,fof,billions of us dollars (USD),0.6978
1997,de,fpd,billions of us dollars (USD),0.3796
1997,de,gmt,billions of us dollars (USD),0.8977
1997,de,grd,billions of us dollars (USD),0.5494
1997,de,hos,billions of us dollars (USD),2.2908
1997,de,hou,billions of us dollars (USD),2.9505
1997,de,ins,billions of us dollars (USD),0.9528
1997,de,leg,billions of us dollars (USD),1.426
1997,de,man,billions of us dollars (USD),1.426
1997,de,mch,billions of us dollars (USD),0.342
1997,de,min,billions of us dollars (USD),0.3728
1997,de,mmf,billions of us dollars (USD),0.342
1997,de,mot,billions of us dollars (USD),1.0576
1997,de,mov,billions of us dollars (USD),1.426
1997,de,mvt,billions of us dollars (USD),1.0576
1997,de,nmp,billions of us dollars (USD),0.342
1997,de,nrs,billions of us dollars (USD),2.2908
1997,de,oil,billions of us dollars (USD),0.3728
1997,de,ore,billions of us dollars (USD),2.9505
1997,de,osv,billions of us dollars (USD),1.426
1997,de,ote,billions of us dollars (USD),1.0576
1997,de,oth,billions of us dollars (USD),1.623
1997,de,otr,billions of us dollars (USD),0.5494
1997,de,ott,billions of us dollars (USD),0.8977
1997,de,pet,billions of us dollars (USD),0.342
1997,de,pip,billions of us dollars (USD),0.5494
1997,de,pla,billions of us dollars (USD),0.342
1997,de,pmt,billions of us dollars (USD),0.342
1997,de,ppd,billions of us dollars (USD),0.342
1997,de,pri,billions of us dollars (USD),0.342
1997,de,pub,billions of us dollars (USD),1.426
1997,de,rec,billions of us dollars (USD),0.6051
1997,de,res,billions of us dollars (USD),1.0843
1997,de,rnt,billions of us dollars (USD),0.6051
1997,de,sec,billions of us dollars (USD),0.9528
1997,de,sle,billions of us dollars (USD),1.623
1997,de,slg,billions of us dollars (USD),1.623
1997,de,smn,billions of us dollars (USD),0.8977
1997,de,soc,billions of us dollars (USD),2.2908
1997,de,tex,billions of us dollars (USD),0.7189
1997,de,trk,billions of us dollars (USD),0.5494
1997,de,trn,billions of us dollars (USD),0.5494
1997,de,tsv,billions of us dollars (USD),1.426
1997,de,use,billions of us dollars (USD),1.623
1997,de,uti,billions of us dollars (USD),2.9505
1997,de,wht,billions of us dollars (USD),0.342
1997,de,wpd,billions of us dollars (USD),0.3796
1997,de,wrh,billions of us dollars (USD),1.426
1997,de,wst,billions of us dollars (USD),2.9505
1997,de,wtt,billions of us dollars (USD),0.5494
1997,fl,adm,billions of us dollars (USD),25.0947
1997,fl,agr,billions of us dollars (USD),28.9039
1997,fl,air,billions of us dollars (USD),10.5925
1997,fl,alt,billions of us dollars (USD),11.4736
1997,fl,amb,billions of us dollars (USD),46.3506
1997,fl,amd,billions of us dollars (USD),10.5683
1997,fl,art,billions of us dollars (USD),10.5683
1997,fl,bnk,billions of us dollars (USD),23.782
1997,fl,brd,billions of us dollars (USD),25.0947
1997,fl,cep,billions of us dollars (USD),11.2462
1997,fl,che,billions of us dollars (USD),3.9464
1997,fl,com,billions of us dollars (USD),25.0947
1997,fl,con,billions of us dollars (USD),3.9464
1997,fl,dat,billions of us dollars (USD),25.0947
1997,fl,edu,billions of us dollars (USD),199.4126
1997,fl,eec,billions of us dollars (USD),11.2462
1997,fl,fbp,billions of us dollars (USD),28.9039
1997,fl,fbt,billions of us dollars (USD),28.9039
1997,fl,fdd,billions of us dollars (USD),16.261
1997,fl,fen,billions of us dollars (USD),16.261
1997,fl,fin,billions of us dollars (USD),23.782
1997,fl,fmt,billions of us dollars (USD),3.9464
1997,fl,fnd,billions of us dollars (USD),16.261
1997,fl,fof,billions of us dollars (USD),11.2462
1997,fl,fpd,billions of us dollars (USD),10.7339
1997,fl,gmt,billions of us dollars (USD),22.9
1997,fl,grd,billions of us dollars (USD),10.5925
1997,fl,hos,billions of us dollars (USD),46.3506
1997,fl,hou,billions of us dollars (USD),58.0946
1997,fl,ins,billions of us dollars (USD),23.782
1997,fl,leg,billions of us dollars (USD),25.0947
1997,fl,man,billions of us dollars (USD),25.0947
1997,fl,mch,billions of us dollars (USD),3.9464
1997,fl,min,billions of us dollars (USD),7.0256
1997,fl,mmf,billions of us dollars (USD),3.9464
1997,fl,mot,billions of us dollars (USD),18.5109
1997,fl,mov,billions of us dollars (USD),25.0947
1997,fl,mvt,billions of us dollars (USD),18.5109
1997,fl,nmp,billions of us dollars (USD),3.9464
1997,fl,nrs,billions of us dollars (USD),46.3506
1997,fl,oil,billions of us dollars (USD),7.0256
1997,fl,ore,billions of us dollars (USD),58.0946
1997,fl,osv,billions of us dollars (USD),25.0947
1997,fl,ote,billions of us dollars (USD),18.5109
1997,fl,oth,billions of us dollars (USD),16.261
1997,fl,otr,billions of us dollars (USD),10.5925
1997,fl,ott,billions of us dollars (USD),22.9
1997,fl,pet,billions of us dollars (USD),3.9464
1997,fl,pip,billions of us dollars (USD),10.5925
1997,fl,pla,billions of us dollars (USD),3.9464
1997,fl,pmt,billions of us dollars (USD),3.9464
1997,fl,ppd,billions of us dollars (USD),3.9464
1997,fl,pri,billions of us dollars (USD),3.9464
1997,fl,pub,billions of us dollars (USD),25.0947
1997,fl,rec,billions of us dollars (USD),10.5683
1997,fl,res,billions of us dollars (USD),24.93
1997,fl,rnt,billions of us dollars (USD),10.5683
1997,fl,sec,billions of us dollars (USD),23.782
1997,fl,sle,billions of us dollars (USD),16.261
1997,fl,slg,billions of us dollars (USD),16.261
1997,fl,smn,billions of us dollars (USD),22.9
1997,fl,soc,billions of us dollars (USD),46.3506
1997,fl,tex,billions of us dollars (USD),11.4736
1997,fl,trk,billions of us dollars (USD),10.5925
1997,fl,trn,billions of us dollars (USD),10.5925
1997,fl,tsv,billions of us dollars (USD),25.0947
1997,fl,use,billions of us dollars (USD),16.261
1997,fl,uti,billions of us dollars (USD),58.0946
1997,fl,wht,billions of us dollars (USD),3.9464
1997,fl,wpd,billions of us dollars (USD),10.7339
1997,fl,wrh,billions of us dollars (USD),25.0947
1997,fl,wst,billions of us dollars (USD),58.0946
1997,fl,wtt,billions of us dollars (USD),10.5925
1997,ga,adm,billions of us dollars (USD),11.9224
1997,ga,agr,billions of us dollars (USD),13.26
1997,ga,air,billions of us dollars (USD),4.1121
1997,ga,alt,billions of us dollars (USD),7.3355
1997,ga,amb,billions of us dollars (USD),21.1363
1997,ga,amd,billions of us dollars (USD),4.3786
1997,ga,art,billions of us dollars (USD),4.3786
1997,ga,bnk,billions of us dollars (USD),8.8775
1997,ga,brd,billions of us dollars (USD),11.9224
1997,ga,cep,billions of us dollars (USD),4.1394
1997,ga,che,billions of us dollars (USD),2.474
1997,ga,com,billions of us dollars (USD),11.9224
1997,ga,con,billions of us dollars (USD),2.474
1997,ga,dat,billions of us dollars (USD),11.9224
1997,ga,edu,billions of us dollars (USD),86.4242
1997,ga,eec,billions of us dollars (USD),4.1394
1997,ga,fbp,billions of us dollars (USD),13.26
1997,ga,fbt,billions of us dollars (USD),13.26
1997,ga,fdd,billions of us dollars (USD),10.659
1997,ga,fen,billions of us dollars (USD),10.659
1997,ga,fin,billions of us dollars (USD),8.8775
1997,ga,fmt,billions of us dollars (USD),2.474
1997,ga,fnd,billions of us dollars (USD),10.659
1997,ga,fof,billions of us dollars (USD),4.1394
1997,ga,fpd,billions of us dollars (USD),5.5429
1997,ga,gmt,billions of us dollars (USD),11.3875
1997,ga,grd,billions of us dollars (USD),4.1121
1997,ga,hos,billions of us dollars (USD),21.1363
1997,ga,hou,billions of us dollars (USD),25.673
1997,ga,ins,billions of us dollars (USD),8.8775
1997,ga,leg,billions of us dollars (USD),11.9224
1997,ga,man,billions of us dollars (USD),11.9224
1997,ga,mch,billions of us dollars (USD),2.474
1997,ga,min,billions of us dollars (USD),4.5824
1997,ga,mmf,billions of us dollars (USD),2.474
1997,ga,mot,billions of us dollars (USD),9.6014
1997,ga,mov,billions of us dollars (USD),11.9224
1997,ga,mvt,billions of us dollars (USD),9.6014
1997,ga,nmp,billions of us dollars (USD),2.474
1997,ga,nrs,billions of us dollars (USD),21.1363
1997,ga,oil,billions of us dollars (USD),4.5824
1997,ga,ore,billions of us dollars (USD),25.673
1997,ga,osv,billions of us dollars (USD),11.9224
1997,ga,ote,billions of us dollars (USD),9.6014
1997,ga,oth,billions of us dollars (USD),10.659
1997,ga,otr,billions of us dollars (USD),4.1121
1997,ga,ott,billions of us dollars (USD),11.3875
1997,ga,pet,billions of us dollars (USD),2.474
1997,ga,pip,billions of us dollars (USD),4.1121
1997,ga,pla,billions of us dollars (USD),2.474
1997,ga,pmt,billions of us dollars (USD),2.474
1997,ga,ppd,billions of us dollars (USD),2.474
1997,ga,pri,billions of us dollars (USD),2.474
1997,ga,pub,billions of us dollars (USD),11.9224
1997,ga,rec,billions of us dollars (USD),4.3786
1997,ga,res,billions of us dollars (USD),10.3244
1997,ga,rnt,billions of us dollars (USD),4.3786
1997,ga,sec,billions of us dollars (USD),8.8775
1997,ga,sle,billions of us dollars (USD),10.659
1997,ga,slg,billions of us dollars (USD),10.659
1997,ga,smn,billions of us dollars (USD),11.3875
1997,ga,soc,billions of us dollars (USD),21.1363
1997,ga,tex,billions of us dollars (USD),7.3355
1997,ga,trk,billions of us dollars (USD),4.1121
1997,ga,trn,billions of us dollars (USD),4.1121
1997,ga,tsv,billions of us dollars (USD),11.9224
1997,ga,use,billions of us dollars (USD),10.659
1997,ga,uti,billions of us dollars (USD),25.673
1997,ga,wht,billions of us dollars (USD),2.474
1997,ga,wpd,billions of us dollars (USD),5.5429
1997,ga,wrh,billions of us dollars (USD),11.9224
1997,ga,wst,billions of us dollars (USD),25.673
1997,ga,wtt,billions of us dollars (USD),4.1121
1997,hi,adm,billions of us dollars (USD),2.6493
1997,hi,agr,billions of us dollars (USD),2.6205
1997,hi,air,billions of us dollars (USD),0.8687
1997,hi,alt,billions of us dollars (USD),0.9874
1997,hi,amb,billions of us dollars (USD),3.8267
1997,hi,amd,billions of us dollars (USD),0.916
1997,hi,art,billions of us dollars (USD),0.916
1997,hi,bnk,billions of us dollars (USD),1.8176
1997,hi,brd,billions of us dollars (USD),2.6493
1997,hi,cep,billions of us dollars (USD),0.7564
1997,hi,che,billions of us dollars (USD),0.443
1997,hi,com,billions of us dollars (USD),2.6493
1997,hi,con,billions of us dollars (USD),0.443
1997,hi,dat,billions of us dollars (USD),2.6493
1997,hi,edu,billions of us dollars (USD),16.1686
1997,hi,eec,billions of us dollars (USD),0.7564
1997,hi,fbp,billions of us dollars (USD),2.6205
1997,hi,fbt,billions of us dollars (USD),2.6205
1997,hi,fdd,billions of us dollars (USD),2.701
1997,hi,fen,billions of us dollars (USD),2.701
1997,hi,fin,billions of us dollars (USD),1.8176
1997,hi,fmt,billions of us dollars (USD),0.443
1997,hi,fnd,billions of us dollars (USD),2.701
1997,hi,fof,billions of us dollars (USD),0.7564
1997,hi,fpd,billions of us dollars (USD),0.6161
1997,hi,gmt,billions of us dollars (USD),2.0524
1997,hi,grd,billions of us dollars (USD),0.8687
1997,hi,hos,billions of us dollars (USD),3.8267
1997,hi,hou,billions of us dollars (USD),4.7396
1997,hi,ins,billions of us dollars (USD),1.8176
1997,hi,leg,billions of us dollars (USD),2.6493
1997,hi,man,billions of us dollars (USD),2.6493
1997,hi,mch,billions of us dollars (USD),0.443
1997,hi,min,billions of us dollars (USD),0.5155
1997,hi,mmf,billions of us dollars (USD),0.443
1997,hi,mot,billions of us dollars (USD),0.8865
1997,hi,mov,billions of us dollars (USD),2.6493
1997,hi,mvt,billions of us dollars (USD),0.8865
1997,hi,nmp,billions of us dollars (USD),0.443
1997,hi,nrs,billions of us dollars (USD),3.8267
1997,hi,oil,billions of us dollars (USD),0.5155
1997,hi,ore,billions of us dollars (USD),4.7396
1997,hi,osv,billions of us dollars (USD),2.6493
1997,hi,ote,billions of us dollars (USD),0.8865
1997,hi,oth,billions of us dollars (USD),2.701
1997,hi,otr,billions of us dollars (USD),0.8687
1997,hi,ott,billions of us dollars (USD),2.0524
1997,hi,pet,billions of us dollars (USD),0.443
1997,hi,pip,billions of us dollars (USD),0.8687
1997,hi,pla,billions of us dollars (USD),0.443
1997,hi,pmt,billions of us dollars (USD),0.443
1997,hi,ppd,billions of us dollars (USD),0.443
1997,hi,pri,billions of us dollars (USD),0.443
1997,hi,pub,billions of us dollars (USD),2.6493
1997,hi,rec,billions of us dollars (USD),0.916
1997,hi,res,billions of us dollars (USD),1.3506
1997,hi,rnt,billions of us dollars (USD),0.916
1997,hi,sec,billions of us dollars (USD),1.8176
1997,hi,sle,billions of us dollars (USD),2.701
1997,hi,slg,billions of us dollars (USD),2.701
1997,hi,smn,billions of us dollars (USD),2.0524
1997,hi,soc,billions of us dollars (USD),3.8267
1997,hi,tex,billions of us dollars (USD),0.9874
1997,hi,trk,billions of us dollars (USD),0.8687
1997,hi,trn,billions of us dollars (USD),0.8687
1997,hi,tsv,billions of us dollars (USD),2.6493
1997,hi,use,billions of us dollars (USD),2.701
1997,hi,uti,billions of us dollars (USD),4.7396
1997,hi,wht,billions of us dollars (USD),0.443
1997,hi,wpd,billions of us dollars (USD),0.6161
1997,hi,wrh,billions of us dollars (USD),2.6493
1997,hi,wst,billions of us dollars (USD),4.7396
1997,hi,wtt,billions of us dollars (USD),0.8687
1997,ia,adm,billions of us dollars (USD),4.8663
1997,ia,agr,billions of us dollars (USD),4.6728
1997,ia,air,billions of us dollars (USD),1.6262
1997,ia,alt,billions of us dollars (USD),2.136
1997,ia,amb,billions of us dollars (USD),7.7998
1997,ia,amd,billions of us dollars (USD),2.4194
1997,ia,art,billions of us dollars (USD),2.4194
1997,ia,bnk,billions of us dollars (USD),3.1829
1997,ia,brd,billions of us dollars (USD),4.8663
1997,ia,cep,billions of us dollars (USD),1.7442
1997,ia,che,billions of us dollars (USD),0.9601
1997,ia,com,billions of us dollars (USD),4.8663
1997,ia,con,billions of us dollars (USD),0.9601
1997,ia,dat,billions of us dollars (USD),4.8663
1997,ia,edu,billions of us dollars (USD),31.1927
1997,ia,eec,billions of us dollars (USD),1.7442
1997,ia,fbp,billions of us dollars (USD),4.6728
1997,ia,fbt,billions of us dollars (USD),4.6728
1997,ia,fdd,billions of us dollars (USD),6.067
1997,ia,fen,billions of us dollars (USD),6.067
1997,ia,fin,billions of us dollars (USD),3.1829
1997,ia,fmt,billions of us dollars (USD),0.9601
1997,ia,fnd,billions of us dollars (USD),6.067
1997,ia,fof,billions of us dollars (USD),1.7442
1997,ia,fpd,billions of us dollars (USD),1.5687
1997,ia,gmt,billions of us dollars (USD),4.2081
1997,ia,grd,billions of us dollars (USD),1.6262
1997,ia,hos,billions of us dollars (USD),7.7998
1997,ia,hou,billions of us dollars (USD),8.3163
1997,ia,ins,billions of us dollars (USD),3.1829
1997,ia,leg,billions of us dollars (USD),4.8663
1997,ia,man,billions of us dollars (USD),4.8663
1997,ia,mch,billions of us dollars (USD),0.9601
1997,ia,min,billions of us dollars (USD),2.1166
1997,ia,mmf,billions of us dollars (USD),0.9601
1997,ia,mot,billions of us dollars (USD),3.404
1997,ia,mov,billions of us dollars (USD),4.8663
1997,ia,mvt,billions of us dollars (USD),3.404
1997,ia,nmp,billions of us dollars (USD),0.9601
1997,ia,nrs,billions of us dollars (USD),7.7998
1997,ia,oil,billions of us dollars (USD),2.1166
1997,ia,ore,billions of us dollars (USD),8.3163
1997,ia,osv,billions of us dollars (USD),4.8663
1997,ia,ote,billions of us dollars (USD),3.404
1997,ia,oth,billions of us dollars (USD),6.067
1997,ia,otr,billions of us dollars (USD),1.6262
1997,ia,ott,billions of us dollars (USD),4.2081
1997,ia,pet,billions of us dollars (USD),0.9601
1997,ia,pip,billions of us dollars (USD),1.6262
1997,ia,pla,billions of us dollars (USD),0.9601
1997,ia,pmt,billions of us dollars (USD),0.9601
1997,ia,ppd,billions of us dollars (USD),0.9601
1997,ia,pri,billions of us dollars (USD),0.9601
1997,ia,pub,billions of us dollars (USD),4.8663
1997,ia,rec,billions of us dollars (USD),2.4194
1997,ia,res,billions of us dollars (USD),2.9821
1997,ia,rnt,billions of us dollars (USD),2.4194
1997,ia,sec,billions of us dollars (USD),3.1829
1997,ia,sle,billions of us dollars (USD),6.067
1997,ia,slg,billions of us dollars (USD),6.067
1997,ia,smn,billions of us dollars (USD),4.2081
1997,ia,soc,billions of us dollars (USD),7.7998
