yr,g,s,units,value
1997,mch,basicsupply,billions of us dollars (USD),324.439
1997,mch,cep,billions of us dollars (USD),1.619
1997,mch,che,billions of us dollars (USD),0.497
1997,mch,duties,billions of us dollars (USD),1.062
1997,mch,eec,billions of us dollars (USD),1.463
1997,mch,fdd,billions of us dollars (USD),0.001
1997,mch,fmt,billions of us dollars (USD),3.741
1997,mch,fpd,billions of us dollars (USD),0.112
1997,mch,imports,billions of us dollars (USD),63.583
1997,mch,margins,billions of us dollars (USD),65.504
1997,mch,mch,billions of us dollars (USD),246.451
1997,mch,mmf,billions of us dollars (USD),0.42
1997,mch,mot,billions of us dollars (USD),1.487
1997,mch,nmp,billions of us dollars (USD),0.077
1997,mch,ote,billions of us dollars (USD),2.789
1997,mch,output,billions of us dollars (USD),260.856
1997,mch,pet,billions of us dollars (USD),0.046
1997,mch,pla,billions of us dollars (USD),1.393
1997,mch,pmt,billions of us dollars (USD),0.41
1997,mch,supply,billions of us dollars (USD),401.684
1997,mch,tax,billions of us dollars (USD),5.476
1997,mch,taxlessubsidies,billions of us dollars (USD),6.539
1997,mch,trdtrn,billions of us dollars (USD),70.706
1997,mch,trncost,billions of us dollars (USD),5.202
1997,mch,wht,billions of us dollars (USD),0.348
1997,min,basicsupply,billions of us dollars (USD),50.749
1997,min,che,billions of us dollars (USD),0.087
1997,min,duties,billions of us dollars (USD),0.005
1997,min,imports,billions of us dollars (USD),-0.348
1997,min,margins,billions of us dollars (USD),3.123
1997,min,min,billions of us dollars (USD),49.105
1997,min,nmp,billions of us dollars (USD),0.731
1997,min,oil,billions of us dollars (USD),0.832
1997,min,output,billions of us dollars (USD),51.097
1997,min,pet,billions of us dollars (USD),0.186
1997,min,slg,billions of us dollars (USD),0.128
1997,min,smn,billions of us dollars (USD),0.027
1997,min,supply,billions of us dollars (USD),71.308
1997,min,tax,billions of us dollars (USD),1.858
1997,min,taxlessubsidies,billions of us dollars (USD),1.862
1997,min,trdtrn,billions of us dollars (USD),18.697
1997,min,trncost,billions of us dollars (USD),15.573
1997,mmf,basicsupply,billions of us dollars (USD),139.813
1997,mmf,cep,billions of us dollars (USD),1.924
1997,mmf,che,billions of us dollars (USD),0.975
1997,mmf,duties,billions of us dollars (USD),0.744
1997,mmf,eec,billions of us dollars (USD),0.277
1997,mmf,fdd,billions of us dollars (USD),0.001
1997,mmf,fmt,billions of us dollars (USD),0.507
1997,mmf,fnd,billions of us dollars (USD),0.053
1997,mmf,fpd,billions of us dollars (USD),0.034
1997,mmf,imports,billions of us dollars (USD),32.761
1997,mmf,margins,billions of us dollars (USD),78.924
1997,mmf,mch,billions of us dollars (USD),0.566
1997,mmf,mmf,billions of us dollars (USD),97.719
1997,mmf,mot,billions of us dollars (USD),0.003
1997,mmf,nmp,billions of us dollars (USD),0.092
1997,mmf,ott,billions of us dollars (USD),0.973
1997,mmf,output,billions of us dollars (USD),107.052
1997,mmf,pla,billions of us dollars (USD),0.78
1997,mmf,ppd,billions of us dollars (USD),0.244
1997,mmf,pri,billions of us dollars (USD),0.232
1997,mmf,slg,billions of us dollars (USD),0.791
1997,mmf,supply,billions of us dollars (USD),235.647
1997,mmf,tax,billions of us dollars (USD),7.476
1997,mmf,taxlessubsidies,billions of us dollars (USD),8.221
1997,mmf,tex,billions of us dollars (USD),0.132
1997,mmf,trdtrn,billions of us dollars (USD),87.613
1997,mmf,trncost,billions of us dollars (USD),8.689
1997,mmf,wht,billions of us dollars (USD),1.733
1997,mmf,wpd,billions of us dollars (USD),0.016
1997,mot,basicsupply,billions of us dollars (USD),551.995
1997,mot,cep,billions of us dollars (USD),0.54
1997,mot,che,billions of us dollars (USD),0.075
1997,mot,duties,billions of us dollars (USD),1.83
1997,mot,eec,billions of us dollars (USD),0.989
1997,mot,fmt,billions of us dollars (USD),2.413
1997,mot,fpd,billions of us dollars (USD),0.107
1997,mot,imports,billions of us dollars (USD),133.062
1997,mot,margins,billions of us dollars (USD),81.035
1997,mot,mch,billions of us dollars (USD),2.332
1997,mot,mmf,billions of us dollars (USD),0.018
1997,mot,mot,billions of us dollars (USD),410.241
1997,mot,nmp,billions of us dollars (USD),0.027
1997,mot,ote,billions of us dollars (USD),0.267
1997,mot,output,billions of us dollars (USD),418.933
1997,mot,pla,billions of us dollars (USD),1.161
1997,mot,supply,billions of us dollars (USD),656.574
1997,mot,tax,billions of us dollars (USD),13.668
1997,mot,taxlessubsidies,billions of us dollars (USD),15.498
1997,mot,tex,billions of us dollars (USD),0.642
1997,mot,trdtrn,billions of us dollars (USD),89.081
1997,mot,trncost,billions of us dollars (USD),8.046
1997,mot,wht,billions of us dollars (USD),0.119
1997,mov,basicsupply,billions of us dollars (USD),88.918
1997,mov,brd,billions of us dollars (USD),0.35
1997,mov,duties,billions of us dollars (USD),0.001
1997,mov,fdd,billions of us dollars (USD),0.023
1997,mov,fen,billions of us dollars (USD),0.097
1997,mov,imports,billions of us dollars (USD),0.679
1997,mov,margins,billions of us dollars (USD),5.306
1997,mov,mov,billions of us dollars (USD),87.768
1997,mov,output,billions of us dollars (USD),88.239
1997,mov,supply,billions of us dollars (USD),95.921
1997,mov,tax,billions of us dollars (USD),1.559
1997,mov,taxlessubsidies,billions of us dollars (USD),1.56
1997,mov,trdtrn,billions of us dollars (USD),5.444
1997,mov,trncost,billions of us dollars (USD),0.137
1997,mvt,amd,billions of us dollars (USD),0.006
1997,mvt,basicsupply,billions of us dollars (USD),97.256
1997,mvt,fen,billions of us dollars (USD),-0.019
1997,mvt,margins,billions of us dollars (USD),-97.256
1997,mvt,mvt,billions of us dollars (USD),96.474
1997,mvt,osv,billions of us dollars (USD),0.445
1997,mvt,output,billions of us dollars (USD),97.256
1997,mvt,rec,billions of us dollars (USD),0.262
1997,mvt,rnt,billions of us dollars (USD),0.088
1997,mvt,trdtrn,billions of us dollars (USD),-97.256
1997,nmp,basicsupply,billions of us dollars (USD),95.544
1997,nmp,cep,billions of us dollars (USD),0.393
1997,nmp,che,billions of us dollars (USD),0.093
1997,nmp,duties,billions of us dollars (USD),0.475
1997,nmp,eec,billions of us dollars (USD),0.223
1997,nmp,fmt,billions of us dollars (USD),0.422
1997,nmp,fpd,billions of us dollars (USD),0.088
1997,nmp,imports,billions of us dollars (USD),11.631
1997,nmp,margins,billions of us dollars (USD),19.65
1997,nmp,mch,billions of us dollars (USD),0.085
1997,nmp,min,billions of us dollars (USD),0.193
1997,nmp,mmf,billions of us dollars (USD),0.164
1997,nmp,mot,billions of us dollars (USD),0.057
1997,nmp,nmp,billions of us dollars (USD),81.687
1997,nmp,output,billions of us dollars (USD),83.913
1997,nmp,pet,billions of us dollars (USD),0.127
1997,nmp,pla,billions of us dollars (USD),0.155
1997,nmp,pmt,billions of us dollars (USD),0.113
1997,nmp,ppd,billions of us dollars (USD),0.005
1997,nmp,supply,billions of us dollars (USD),126.779
1997,nmp,tax,billions of us dollars (USD),2.116
1997,nmp,taxlessubsidies,billions of us dollars (USD),2.591
1997,nmp,trdtrn,billions of us dollars (USD),28.644
1997,nmp,trncost,billions of us dollars (USD),8.994
1997,nmp,wpd,billions of us dollars (USD),0.107
1997,nrs,amb,billions of us dollars (USD),0.21
1997,nrs,basicsupply,billions of us dollars (USD),93.846
1997,nrs,nrs,billions of us dollars (USD),93.556
1997,nrs,output,billions of us dollars (USD),93.846
1997,nrs,soc,billions of us dollars (USD),0.08
1997,nrs,supply,billions of us dollars (USD),94.536
1997,nrs,tax,billions of us dollars (USD),0.69
1997,nrs,taxlessubsidies,billions of us dollars (USD),0.69
1997,oil,basicsupply,billions of us dollars (USD),144.869
1997,oil,duties,billions of us dollars (USD),0.152
1997,oil,imports,billions of us dollars (USD),62.853
1997,oil,margins,billions of us dollars (USD),3.675
1997,oil,oil,billions of us dollars (USD),81.288
1997,oil,output,billions of us dollars (USD),82.015
1997,oil,smn,billions of us dollars (USD),0.107
1997,oil,supply,billions of us dollars (USD),176.703
1997,oil,tax,billions of us dollars (USD),4.983
1997,oil,taxlessubsidies,billions of us dollars (USD),5.135
1997,oil,trdtrn,billions of us dollars (USD),26.699
1997,oil,trncost,billions of us dollars (USD),23.024
1997,oil,uti,billions of us dollars (USD),0.381
1997,oil,wst,billions of us dollars (USD),0.24
1997,ore,art,billions of us dollars (USD),0.011
1997,ore,basicsupply,billions of us dollars (USD),405.283
1997,ore,edu,billions of us dollars (USD),0.015
1997,ore,fen,billions of us dollars (USD),0.839
1997,ore,ins,billions of us dollars (USD),0.29
1997,ore,mov,billions of us dollars (USD),0.027
1997,ore,nrs,billions of us dollars (USD),0.017
1997,ore,ore,billions of us dollars (USD),396.152
1997,ore,osv,billions of us dollars (USD),0.018
1997,ore,output,billions of us dollars (USD),405.283
1997,ore,rec,billions of us dollars (USD),0.002
1997,ore,rnt,billions of us dollars (USD),0.536
1997,ore,sle,billions of us dollars (USD),7.376
1997,ore,subsidies,billions of us dollars (USD),-1.139
1997,ore,supply,billions of us dollars (USD),404.553
1997,ore,tax,billions of us dollars (USD),0.409
1997,ore,taxlessubsidies,billions of us dollars (USD),-0.73
1997,osv,amd,billions of us dollars (USD),0.411
1997,osv,art,billions of us dollars (USD),0.117
1997,osv,basicsupply,billions of us dollars (USD),454.353
1997,osv,brd,billions of us dollars (USD),2.969
1997,osv,com,billions of us dollars (USD),2.702
1997,osv,edu,billions of us dollars (USD),0.01
1997,osv,fbt,billions of us dollars (USD),0.278
1997,osv,fen,billions of us dollars (USD),0.002
1997,osv,fmt,billions of us dollars (USD),0.046
1997,osv,gmt,billions of us dollars (USD),3.214
1997,osv,grd,billions of us dollars (USD),0.018
1997,osv,imports,billions of us dollars (USD),1.17
1997,osv,mch,billions of us dollars (USD),0.001
1997,osv,mvt,billions of us dollars (USD),53.038
1997,osv,ore,billions of us dollars (USD),1.743
1997,osv,osv,billions of us dollars (USD),341.329
1997,osv,otr,billions of us dollars (USD),0.065
1997,osv,ott,billions of us dollars (USD),9.258
1997,osv,output,billions of us dollars (USD),453.183
1997,osv,rec,billions of us dollars (USD),0.415
1997,osv,rnt,billions of us dollars (USD),1.456
1997,osv,sle,billions of us dollars (USD),1.191
1997,osv,slg,billions of us dollars (USD),0.56
1997,osv,supply,billions of us dollars (USD),464.182
1997,osv,tax,billions of us dollars (USD),9.83
1997,osv,taxlessubsidies,billions of us dollars (USD),9.83
1997,osv,tsv,billions of us dollars (USD),0.798
1997,osv,wht,billions of us dollars (USD),33.554
1997,osv,wrh,billions of us dollars (USD),0.006
1997,ote,basicsupply,billions of us dollars (USD),157.42
1997,ote,cep,billions of us dollars (USD),2.673
1997,ote,duties,billions of us dollars (USD),0.145
1997,ote,eec,billions of us dollars (USD),0.199
1997,ote,fmt,billions of us dollars (USD),0.507
1997,ote,imports,billions of us dollars (USD),16.87
1997,ote,margins,billions of us dollars (USD),9.783
1997,ote,mch,billions of us dollars (USD),0.429
1997,ote,mmf,billions of us dollars (USD),0.09
1997,ote,mot,billions of us dollars (USD),0.219
1997,ote,nmp,billions of us dollars (USD),0.022
1997,ote,ote,billions of us dollars (USD),136.296
1997,ote,output,billions of us dollars (USD),140.55
1997,ote,pla,billions of us dollars (USD),0.099
1997,ote,supply,billions of us dollars (USD),169.606
1997,ote,tax,billions of us dollars (USD),0.877
1997,ote,taxlessubsidies,billions of us dollars (USD),1.022
1997,ote,trdtrn,billions of us dollars (USD),11.164
1997,ote,trncost,billions of us dollars (USD),1.382
1997,ote,wht,billions of us dollars (USD),0.016
1997,oth,basicsupply,billions of us dollars (USD),106.8
1997,oth,fnd,billions of us dollars (USD),1.115
1997,oth,imports,billions of us dollars (USD),105.685
1997,oth,output,billions of us dollars (USD),1.115
1997,oth,supply,billions of us dollars (USD),106.8
1997,otr,air,billions of us dollars (USD),0.131
1997,otr,basicsupply,billions of us dollars (USD),90.215
1997,otr,ciffob,billions of us dollars (USD),-0.647
1997,otr,grd,billions of us dollars (USD),0.115
1997,otr,imports,billions of us dollars (USD),0.051
1997,otr,mvt,billions of us dollars (USD),0.157
1997,otr,otr,billions of us dollars (USD),81.305
1997,otr,ott,billions of us dollars (USD),1.069
1997,otr,output,billions of us dollars (USD),90.81
1997,otr,sle,billions of us dollars (USD),5.279
1997,otr,supply,billions of us dollars (USD),90.419
1997,otr,tax,billions of us dollars (USD),0.204
1997,otr,taxlessubsidies,billions of us dollars (USD),0.204
1997,otr,trk,billions of us dollars (USD),1.057
1997,otr,wht,billions of us dollars (USD),0.791
1997,otr,wrh,billions of us dollars (USD),0.577
1997,otr,wtt,billions of us dollars (USD),0.33
1997,ott,adm,billions of us dollars (USD),0.749
1997,ott,amb,billions of us dollars (USD),3.509
1997,ott,amd,billions of us dollars (USD),0.428
1997,ott,art,billions of us dollars (USD),0.819
1997,ott,basicsupply,billions of us dollars (USD),375.021
1997,ott,bnk,billions of us dollars (USD),0.321
1997,ott,brd,billions of us dollars (USD),0.124
1997,ott,com,billions of us dollars (USD),0.436
1997,ott,dat,billions of us dollars (USD),0.235
1997,ott,edu,billions of us dollars (USD),0.395
1997,ott,fen,billions of us dollars (USD),-0.423
1997,ott,grd,billions of us dollars (USD),0.003
1997,ott,hos,billions of us dollars (USD),0.728
1997,ott,margins,billions of us dollars (USD),-374.476
1997,ott,mov,billions of us dollars (USD),0.159
1997,ott,nrs,billions of us dollars (USD),0.03
1997,ott,osv,billions of us dollars (USD),1.502
1997,ott,otr,billions of us dollars (USD),0.003
1997,ott,ott,billions of us dollars (USD),361.381
1997,ott,output,billions of us dollars (USD),375.021
1997,ott,pub,billions of us dollars (USD),0.214
1997,ott,rec,billions of us dollars (USD),0.885
1997,ott,res,billions of us dollars (USD),0.437
1997,ott,rnt,billions of us dollars (USD),0.473
1997,ott,soc,billions of us dollars (USD),0.13
1997,ott,supply,billions of us dollars (USD),0.546
1997,ott,trdtrn,billions of us dollars (USD),-374.476
1997,ott,tsv,billions of us dollars (USD),2.104
1997,ott,uti,billions of us dollars (USD),0.023
1997,ott,wrh,billions of us dollars (USD),0.247
1997,ott,wst,billions of us dollars (USD),0.11
1997,pet,basicsupply,billions of us dollars (USD),204.838
1997,pet,che,billions of us dollars (USD),2.995
1997,pet,duties,billions of us dollars (USD),0.123
1997,pet,eec,billions of us dollars (USD),0.051
1997,pet,fmt,billions of us dollars (USD),0.009
1997,pet,imports,billions of us dollars (USD),29.469
1997,pet,margins,billions of us dollars (USD),63.472
1997,pet,mch,billions of us dollars (USD),0.001
1997,pet,min,billions of us dollars (USD),0.201
1997,pet,mmf,billions of us dollars (USD),0.033
1997,pet,nmp,billions of us dollars (USD),0.102
1997,pet,oil,billions of us dollars (USD),7.025
1997,pet,output,billions of us dollars (USD),175.368
1997,pet,pet,billions of us dollars (USD),163.624
1997,pet,pmt,billions of us dollars (USD),1.327
1997,pet,supply,billions of us dollars (USD),345.477
1997,pet,tax,billions of us dollars (USD),68.861
1997,pet,taxlessubsidies,billions of us dollars (USD),68.984
1997,pet,trdtrn,billions of us dollars (USD),71.655
1997,pet,trncost,billions of us dollars (USD),8.184
1997,pip,basicsupply,billions of us dollars (USD),24.366
1997,pip,output,billions of us dollars (USD),24.366
1997,pip,pip,billions of us dollars (USD),21.294
1997,pip,supply,billions of us dollars (USD),0.758
1997,pip,tax,billions of us dollars (USD),0.031
1997,pip,taxlessubsidies,billions of us dollars (USD),0.031
1997,pip,trdtrn,billions of us dollars (USD),-23.639
1997,pip,trncost,billions of us dollars (USD),-23.639
1997,pip,uti,billions of us dollars (USD),3.058
1997,pip,wht,billions of us dollars (USD),0.014
1997,pla,basicsupply,billions of us dollars (USD),167.876
1997,pla,cep,billions of us dollars (USD),0.833
1997,pla,che,billions of us dollars (USD),3.102
1997,pla,duties,billions of us dollars (USD),0.296
1997,pla,eec,billions of us dollars (USD),0.141
1997,pla,fbp,billions of us dollars (USD),0.003
1997,pla,fmt,billions of us dollars (USD),1.427
1997,pla,fpd,billions of us dollars (USD),0.17
1997,pla,imports,billions of us dollars (USD),12.345
1997,pla,margins,billions of us dollars (USD),41.847
1997,pla,mch,billions of us dollars (USD),0.278
